Track ID,Area ID,Race Date,Race Year,Race Month,Race day,Race No,Horse Name,Horse Reference No,Jockey,Jockey ID,Trainer,Trainer ID,Owner,Owner ID,Sire,Dam,Dam Sire,Breeder,PP,Age,Sex,Med,Weight,ML Odds,Claim
GP,USA,"March 13, 2025",2025,3,13,5,Be There (KY),10606735,J   Castellano,57935,J R Abreu,957331,Joseph Boff and Daniel A. DelMastro,2348501,Medaglia d'Oro,Tin Type Gal,Tapit,My Meadowview LLC,4,6,G,L,125,9/2,"$17,500"
RP,USA,"March 13, 2025",2025,3,13,3,Cecis Desert Wonder (OK),11006364,J   Pedraza,2990441,V   Torres,955190,Luis Hernandez,2152301,Pete's Wonder,Miss Desert Attitude,Streak and Dash,Dennis D Babb Trust,4,5,G,,126,8/1,"$10,000"
CMR,PR,"March 13, 2025",2025,3,13,1,Walkoff (KY),10081320,L F Rivera,167809,R   Morales,192962,Sonata Stable,1557076,Street Sense,Flying Train,Empire Maker,"Repole Stable, Inc.",1,9,G,L,120,3/1,
GP,USA,"March 13, 2025",2025,3,13,5,Eton (KY),10976483,E   Perez,129141,J P Young,945284,"Eugene Brajczewski, Jr.",2229228,English Channel,Joy of Learning,Kitten's Joy,Mrs. Jerry Amerman,5,4,G,L,125,6/1,"$17,500"
CMR,PR,"March 13, 2025",2025,3,13,1,Flags Up (KY),10417390,C J Rodriguez,176173,E   Falcon,191172,SJ Farm,2170671,Honor Code,Chorale,Unbridled's Song,Sanford R. Robertson,2,7,G,L1,1147,5/1,
CNL,USA,"March 13, 2025",2025,3,13,2,Golden Philly (PA),11167370,M J Sanchez,151624,J   Ness,164292,Peter D. Mattson,1313101,Unified,Golden Tap,Tapizar,Pete Mattson,1,3,F,L,120,1/1,"$20,000"
FG,USA,"March 13, 2025",2025,3,13,4,Chaste One (LA),10596019,J   Barbosa,170757,M J Sharp,4575,Marc Jeffrey Sharp,826330,Field Commission,Sharp and Crafty,Crafty Friend,Marc J. Sharp,5,6,G,L,125,12/1,"$50,000"
RP,USA,"March 13, 2025",2025,3,13,3,Run Marie Run (OK),11080125,J   Arellano,173683,L   Villafranco,46029,Palomino Trucking Inc. (Miguel Palomino),1930008,Bp Run Cartel Run,Jessie Marie,Spit Curl Jess,Palomino Trucking Inc,5,4,F,L,126,4/1,"$10,000"
FG,USA,"March 13, 2025",2025,3,13,4,Reach for the Aces (LA),10792988,F   Astudillo,172053,C   Ladner,951100,William M. Hart,2340662,Hard Aces,Reachforthefinest,Finest Hour,Gerald L. Averett Jr.,6,5,G,L,1205,20/1,"$50,000"
RP,USA,"March 13, 2025",2025,3,13,3,Gamblin Soldier (OK),10740283,C   Wainscott,132427,B   Griffin,32886,Craig Countess,2176869,Bv Travelin Soldier,Sassadash,Streak and Dash,Gerald David Ellis,6,6,G,L,126,9/2,"$10,000"
GP,USA,"March 13, 2025",2025,3,13,5,Flat Top Box (KY),10748624,L   Saez,135658,R B Spatz,3122,Double Tall Racing Stables (Kevin A. Dole),2332610,Munnings,Devil's Beauty,Giant's Causeway,John D. Gunther,6,5,G,L,125,4/1,"$17,500"
FG,USA,"March 13, 2025",2025,3,13,4,Lightning Twirl (LA),11151663,"B J Hernandez, Jr.",109036,S M Asmussen,5621,"Coteau Grove Farms, LLC (Keith and Ginger Myers)",1743792,Twirling Candy,Bama Mo,Uncle Mo,"Coteau Grove Farms, LLC",7,3,G,L1,117,5/1,"$50,000"
GP,USA,"March 13, 2025",2025,3,13,5,Frost Bitten (ON),10985161,D   Davis,149157,S   Owens,9210,Track West Racing Inc. (David Clancy),1724826,Frosted,Spider Dust,Broken Vow,Trackwest Racing Inc.,7,4,G,L,125,12/1,"$17,500"
CMR,PR,"March 13, 2025",2025,3,13,1,St Andrews (KY),10618376,J I Velez,165569,J D Velez,231740,Sonata Stable,1557076,Quality Road,Judy Legend,Medaglia d'Oro,Ashview Farm & Colts Neck Stables,3,6,G,L,120,3/5,
GP,USA,"March 13, 2025",2025,3,13,5,Old Flag (IRE),11025142,M A Vasquez,155088,F   Abreu,953769,Paterpop Racing LLC (Peter Castellanos),2288376,U S Navy Flag,Raw Silk,Malibu Moon,RJB Bloodstock,8,4,G,L,125,8/1,"$17,500"
CT,USA,"March 13, 2025",2025,3,13,2,Salty Starkey (WV),10985793,J M Lewis,171969,R W Brown,4411,Kevin L. Anderson,1429329,Friend Or Foe,Salty Temper,Reparations,Kevin L Anderson,1,4,G,L,124,9/5,"$5,000"
CNL,USA,"March 13, 2025",2025,3,13,2,The Feisty One (KY),11150019,J   Toledo,150151,J L Lawrence II,43431,"Lawrence Stable, Inc.",808668,Klimt,Shock the World,Hansen,"Kendall E. Hansen, M.D. Racing, LLC",2,3,F,L,118,10/1,"$20,000"
CNL,USA,"March 13, 2025",2025,3,13,2,Blessed Candy (KY),11146855,P   Lopez,127153,A   Machado,953254,DNG Blessed Stable,2314597,Maximum Security,Princess Pao,Sky Kingdom,"Three Lyons Racing, LLC",3,3,F,L,118,2/1,"$20,000"
GP,USA,"March 13, 2025",2025,3,13,5,Titan (FL),10970901,E   Gonzalez,136260,M   Real,975896,Elio L. Marquez,2019504,Brethren,Romin Robin,Pure Precision,Arindel,9,4,C,L,125,20/1,"$17,500"
CNL,USA,"March 13, 2025",2025,3,13,2,Vanaka (PA),11141098,S   Del Fabbro,176333,L A Ashby,115661,Lynn A. Ashby,2285114,Winchill,Individualistic,Take Charge Indy,Pewter Stable,4,3,F,L1,1117,15/1,"$20,000"
FG,USA,"March 13, 2025",2025,3,13,4,Wayside Drive (LA),11126769,J   Graham,107418,J O Duhon,2388,Stacey Moak,1128306,Takeover Target,Emily Jo,Tiago,Stacey Moak,8,3,G,L,117,9/2,"$50,000"
RP,USA,"March 13, 2025",2025,3,13,3,Wisper Jet (OK),10742995,M   Delgado,152142,B   Griffin,32886,Jane Griffin,1917916,Dashair,Jumpn Form,Jumpn,Rod Hansen,7,6,M,L,126,2/1,"$10,000"
FG,USA,"March 13, 2025",2025,3,13,4,Gem of a Storm (LA),11101844,A   Concepcion,172497,P G West,275715,"Fountain Grass Thoroughbred Farm, LLC (John R. Bernard)",2089762,Get Stormy,Gem of Soul (BRZ),Crimson Tide (IRE,"Fountain Grass Thoroughbred Farm, LLC",9,3,G,L,117,20/1,"$50,000"
GP,USA,"March 13, 2025",2025,3,13,5,Stone Cold Flex (VA),11141031,T   Gaffalione,154538,M E Eppler,3777,Casa Blanca Stables LLC (Alvis A. Lockhart),1896808,Audible,Preppy,Curlin,"Chester Stables, LLC",10,3,C,L,118,20/1,"$17,500"
CNL,USA,"March 13, 2025",2025,3,13,2,My Dear Antonia (VA),11136211,J   Torrealba,173051,C A Mancilla,270667,Michael Scheffres,2014641,Kitten's Joy,Kiowa,Stephen Got Even,Kitten's Joy Syndicate & Corner Farm,5,3,F,L,118,5/2,"$20,000"
CT,USA,"March 13, 2025",2025,3,13,2,Donnie B (WV),10636842,A J Bocachica,172509,B L Barber,976461,Bobby L. Barber,1258223,Cat Genius,Lil Baldie,Rugby,Donna J. Swaim,2,6,G,L,122,20/1,"$5,000"
CMR,PR,"March 13, 2025",2025,3,13,2,Free Runner (KY),11171221,"J   Diaz, Jr.",165578,J A Ojeda,271303,Amberlys Adhara Stable,2336429,Free Drop Billy,Honeyed,Candy Ride (ARG,Equus Farm,1,3,C,L,118,3/1,"$4,000"
GP,USA,"March 13, 2025",2025,3,13,5,Chromotion (FL),10757414,R   Maragh,109379,K P Mongeon,1279,Phyllis and Alfred S. Bogdanoff and Rising Sun Stable,2296460,California Chrome,Bissou Bissou,Heatseeker (IRE,"Donald R. Dizney, LLC",11,5,G,,125,30/1,"$17,500"
FG,USA,"March 13, 2025",2025,3,13,4,American Guy (LA),11175671,M   Murrill,151536,S   Breaux,2532,Mark Necaise,908172,Star Guitar,Florence Baker,Pioneerof the Nile,Markkim Farms,10,3,C,L,117,15/1,"$50,000"
RP,USA,"March 13, 2025",2025,3,13,4,Lilmissmadeyalook (OK),11438040,B   Candanosa,165289,R L Valdivia,975999,Tinisha Cox,1628031,Im a Fancy Pyc,Twenty One an Change,Elite First Down,Tinisha Cox,1,2,F,L1,124,6/1,"$30,000"
RP,USA,"March 13, 2025",2025,3,13,4,Good Candy Wagon (OK),11331815,E G Escobedo,168282,M E Jungers,956485,"Ken Whaley, Paul Clifford, Russ Nowak, Robert Reynolds and Rich Otradovek",2334471,Jess Good Candy,Painted Wine Wagon,Pyc Paint Your Wagon,Flag Ranch Llc,2,2,C,L1,124,9/2,
GP,USA,"March 13, 2025",2025,3,13,5,Summer Storm Stric (KY),10975890,M J Husbands,171620,P   Lutchman,264746,"Anne-33, LLC (Anne Marie Lutchman)",2165079,Summer Front,Freedom Ridge,Quaker Ridge,"Dr. Chris Lesbines, Rod Burk & MichaelYovankin",12,4,G,L,1187,30/1,"$17,500"
CMR,PR,"March 13, 2025",2025,3,13,2,Carew (PR),11110310,J C Alvelo,169120,R   Negron,949770,Hcda. Basilisa,1106778,Harlan's Pure,Diplomatic Case,Munasaaq,Anibal Rodriguez,2,3,C,L,116,15/1,"$4,000"
RP,USA,"March 13, 2025",2025,3,13,4,Wf Tuff as Diamonds (OK),11524549,F   Fonseca-Soto,156458,H N Hobbs,966451,Haley N. Hobbs,1899133,Uncle D,Jewels Black Diamond,Mighty Invictus,Don S and Shari Burger,3,2,G,L1,124,10/1,"$30,000"
CT,USA,"March 13, 2025",2025,3,13,2,Dog Town Allen (WV),10852244,A   Radcliffe,173857,G N Harrison,43305,"Robert A. Shepherd, Jason Phillips and Glenn N. Harrison",2295453,Juba,Allen's Song,Windsor Castle,William Albin Smith Jr.,3,5,G,L,1157,10/1,"$5,000"
RP,USA,"March 13, 2025",2025,3,13,4,T Bar Fabulous Eagle (OK),11626748,J A Flores,145452,J   Lopez,949405,J. and J. Racing Stable,737057,One Fabulous Eagle,Separate Boots,Seperate Interest,A C Taylor,4,2,G,L1,124,15/1,
CNL,USA,"March 13, 2025",2025,3,13,3,Ray of Sunshine (VA),11162208,J M Nunez,158061,J   Contreras,3742,"O'Sullivan Farms, LLC",786149,Golden Years,Burren Trail (IRE),Shamardal,O'Sullivan Farms LLC & Eric Steinmann,1,3,C,L,122,8/1,
FG,USA,"March 13, 2025",2025,3,13,4,Hudson's Day (LA),10973490,C R Rosier,92793,C J Woodley,6556,Dwayne Gallineau,1696895,Country Day,Fasten,The Factor,"RKP Ranch, LLC and Lora Pitre",11,4,G,L,125,12/1,"$50,000"
RP,USA,"March 13, 2025",2025,3,13,4,Sweet Chrlys (OK),11423688,"N   Garcia, Jr.",164695,L   Villafranco,46029,Charles Horton,2063428,A Sweet Jess,Chrlys Angel,Dominyun,Charles Horton,5,2,G,L1,124,15/1,
CMR,PR,"March 13, 2025",2025,3,13,2,La Cocoroca (PR),11102408,J   Sanchez,124653,E   Martines,974440,EMT Racing,2082458,Bold Banker,Arts Little Flirt,Artrageous,Haras Nortena,3,3,F,,116,20/1,"$4,000"
CT,USA,"March 13, 2025",2025,3,13,2,In High Gear (WV),10496293,V   Rodriguez,107431,W S Sanderson,963509,A and B Racing Stable LLC (Wade Sanderson),2133166,Denis of Cork,High Five Gal,High Brite,Taylor Mountain Farm,4,7,G,L,122,10/1,"$5,000"
GP,USA,"March 13, 2025",2025,3,13,6,Power Squeeze (KY),10988441,J   Castellano,57935,J   Delgado,959611,"Lea Farms, LLC (Charles William Cosgrove)",2197401,Union Rags,Callmethesqueeze,Awesome Again,"Forging Oaks Farm, LLC",1,4,F,L1,122,7/2,
FG,USA,"March 13, 2025",2025,3,13,4,Charles Bodie (LA),11167384,A   Green,156204,L   Thomas,271990,"Elite Thoroughbred Racing, LLC (Michele Rodriguez)",1632649,My Pal Charlie,Katiebmeister,Bodemeister,Michele Rodriguez,12,3,G,L,117,8/1,"$50,000"
FG,USA,"March 13, 2025",2025,3,13,4,Berndt Marshmallow (LA),10976838,C   Perez,149170,J   Kanhai,9349,Satrohan N. Singh,837591,Jay Gatsby,Sid's Kid,Smart Strike,Brandon Trosclair,13,4,G,L,1205,10/1,"$50,000"
GP,USA,"March 13, 2025",2025,3,13,6,Literate (KY),10792700,T   Gaffalione,154538,M   Drexler,224281,"C2 Racing Stable, LLC (Clint Cornett)",2257240,Oscar Performance,Infanta Branca,Henrythenavigator,Don Alberto Corporation,2,5,M,L,120,8/1,
CT,USA,"March 13, 2025",2025,3,13,2,Seattle Prince (WV),10963017,J   Rivera,109420,"L E Craig, Jr.",225631,David Shorts,1015264,Lord of Greatness,Mugu,Bellamy Road,David L. Shorts,5,4,G,L,122,7/2,"$5,000"
FG,USA,"March 13, 2025",2025,3,13,4,Emily's Boy (LA),10962957,F   Geroux,119101,J O Duhon,2388,Stacey Moak,1128306,Takeover Target,Emily Jo,Tiago,Stacey Moak,14,4,G,L,125,9/2,"$50,000"
CMR,PR,"March 13, 2025",2025,3,13,2,Sound of War (FL),11132496,C J Rodriguez,176173,R   Negron,949770,"L & D Thoroughbred, LLC",2256749,Neolithic,Amazing Anna,Fast Anna,L & D Thoroughbreds LLC,4,3,C,L,1107,4/1,"$4,000"
CNL,USA,"March 13, 2025",2025,3,13,3,Crab Daddy (PA),11091902,I   Villalobos,171412,L L Albert,2725,Brian C. Schartz,1704020,Uncle Lino,So Innocent,Blame,Brian C. Schartz,2,3,G,L1,120,7/5,
RP,USA,"March 13, 2025",2025,3,13,4,Tell Sashay Shes Hot (OK),11433467,J   Pulido,154297,S   Mendoza,971478,Buck Way Ranch LLC,2137454,Tell Cartel,Sashay Hot,Walk Thru Fire,Monty McNair,6,2,F,L1,124,10/1,
CT,USA,"March 13, 2025",2025,3,13,2,Christopher'sheart (WV),11003029,C   Maldonado,174172,C L Frock,3084,John Oller,1877001,Race Day,Blushing Damsel,Orientate,James Franklin Miller,6,4,G,L,1175,2/1,"$5,000"
CMR,PR,"March 13, 2025",2025,3,13,2,Madeco Royalty (KY),11156689,N   Figueroa,160002,R   Morales,953790,Est. Ma-D-Co,1100466,Unified,Tapin Through Life,Tapit,"Jay Goodwin, Rick Smith & Tommy Walters",5,3,C,L,118,2/1,"$4,000"
GP,USA,"March 13, 2025",2025,3,13,6,Gun Song (KY),10963643,J R Velazquez,2089,M A Hennig,22670,R. Lee Lewis,797471,Gun Runner,Nicole H,Mr. Greeley,Marianne Stribling,3,4,F,L,122,7/5,
CNL,USA,"March 13, 2025",2025,3,13,3,Schrader (MD),11112468,W   Hamilton,161951,H I McMahon,245251,Sola Dei Gloria Stable,1545753,Mor Spirit,Grecian Maiden,Ghostzapper,"Country Life Farm & Grecian Maiden II,LLC",3,3,C,L,120,15/1,
CT,USA,"March 13, 2025",2025,3,13,2,Estrella Fugaz (WV),11015065,M   Chilo,130573,V   Peltroche,975036,JAS Racing Stable LLC (Vanessa Peltroche),2330903,Golden Years,Suyai,Fiber Sonde,Vanessa Peltroche,7,4,G,,120,8/1,"$4,500"
CNL,USA,"March 13, 2025",2025,3,13,3,Ballad of Warrior (PA),11142727,J   Rodriguez,138976,B L Kulp,248234,Warrior's Reward LLC,2196511,Warrior's Reward,Song Memory,Unbridled's Song,Warrior's Reward,4,3,G,L,120,2/1,
GP,USA,"March 13, 2025",2025,3,13,6,Abundancia (KY),10792682,L   Saez,135658,"V   Barboza, Jr.",954073,Dona Licha Stables LLC (Oscar Pena),2095952,California Chrome,Cry to Kat's Me,Street Cry (IRE,KatieRich Farms,4,5,M,L,122,8/1,
FG,USA,"March 13, 2025",2025,3,13,5,Mr. Faversham (KY),10989523,V   Del-Cid,170437,Y   Munoz,974477,Arturo Perez,1144063,Tonalist,Weight No More,Pure Prize,Machmer Hall,1,4,G,L,121,8/1,"$7,500"
CNL,USA,"March 13, 2025",2025,3,13,3,Super Puncher (WV),11109506,M   Mendez,170048,J C Carlisle,194704,"Carlisle Horse Company and Vina Del Mar Thoroughbreds, LLC",2364230,Flameaway,Tavrida,Curlin,Irie Thoroughbreds LLC & Carlisle HorseCompany,5,3,G,L,120,20/1,
RP,USA,"March 13, 2025",2025,3,13,4,Cyber Chic (OK),11351585,M   Delgado,152142,C   Crawford,14006,"Krazy B Racing, LLC (Kevin Brown)",2200250,Cyber Monday,Apollitical Paint,Apollitical Blood,Krazy B Racing Llc,7,2,F,L1,124,12/1,
FG,USA,"March 13, 2025",2025,3,13,5,Keys Included (LA),10580221,C   McMahon,143666,B A Brinkman,38913,Michael W. Patin,1134416,Include,Pearl Keys,Bernstein,Whitney Joseph Zeringue,2,6,G,L,118,7/2,"$7,500"
GP,USA,"March 13, 2025",2025,3,13,6,Just F Y I (KY),10986156,J   Alvarado,125057,W I Mott,1304,George Krikorian,912295,Justify,Star Act,Street Cry (IRE,George Krikorian,5,4,F,L1,120,8/5,
CNL,USA,"March 13, 2025",2025,3,13,3,Who Says So (MD),11126679,P   Lopez,127153,A F Allen III,14490,Anthony Lucarelli,2351644,Hoppertunity,Rumor Ridge,Yes It's True,Mr. & Mrs. Charles McGinnes,6,3,G,L1,120,15/1,
CNL,USA,"March 13, 2025",2025,3,13,3,Midnight Mesa (WV),11136879,R   Latchman,142064,J   Contreras,3742,"Raymond J. Funkhouser, III",1831612,Sky Mesa,Eleventh Hour,Speightstown,"O'Sullivan Farms, LLC & Eric Steinmann",7,3,C,L,120,4/1,
GP,USA,"March 13, 2025",2025,3,13,6,Riding Pretty (NJ),10802041,E   Perez,129141,"E   Owens, Jr",969524,Holly Crest Farm (Vincent Annarella),810008,Jack Milton,High Renaissance,Girolamo,Holly Crest Farm,6,5,M,,122,20/1,
RP,USA,"March 13, 2025",2025,3,13,4,Warriors Moonshine (OK),11393947,D   Corral,152307,J M Davis,954170,Debbie Grimes,2750230,Cf Chickasaw Warrior,Flaming First Shine,First to Shine,Chelsea & Calvin Kroes,8,2,G,L1,124,15/1,
FG,USA,"March 13, 2025",2025,3,13,5,Smoothdini (KY),10998973,A   Concepcion,172497,J   Sharp,951499,Joe Sharp,1579338,Alternation,Ballitini,Bernardini,Jackie Rojas,3,4,G,L,121,3/1,"$7,500"
RP,USA,"March 13, 2025",2025,3,13,4,Cuz Aldrin (OK),11465764,J   Salazar,134693,G   Valdivia,248861,Sherry Gilmore,1509844,First Moonflash,Jess Cuz,Mr Jess Perry,Double Bar S Ranch Llc,9,2,G,L1,124,5/2,
CMR,PR,"March 13, 2025",2025,3,13,3,Chihuahua (PR),11216313,J I Velez,165569,R   Morales,953790,"Makarena Group, Corp",2181186,Harlan's Pure,Fascinatin West,Elusive Chris,"Hacienda Los Nietos, Inc.",1,3,C,L,118,2/1,"$4,000"
CNL,USA,"March 13, 2025",2025,3,13,3,Midnight Koa (MD),11148565,J D Acosta,101167,"M E Jones, Jr.",951624,"Michael E. Jones, Jr.",815197,Uncle Lino,Stuttgart,Cherokee Run,"Sycamore Hall Thoroughbreds, LLC",8,3,C,L,122,20/1,
CT,USA,"March 13, 2025",2025,3,13,3,Fearnought (WV),10594434,J M Nunez,158061,F   Clatterbuck,242321,Robin S Clatterbuck,3017771,Limehouse,Braefield,Hard Spun,O'Sullivan Farms LLC,1,6,G,L,122,15/1,"$4,500"
FG,USA,"March 13, 2025",2025,3,13,5,Over Calendared (KY),10622872,A   Murgia,133647,G   Dorochenko,141370,Gennadi Dorochenko,1101065,Munnings,Shining Appeal,Powerscourt (GB,Tony Feng,4,6,G,L,121,20/1,"$7,500"
CT,USA,"March 13, 2025",2025,3,13,3,Shoot the Breeze (WV),10970950,V   Rodriguez,107431,K J Joy,7412,"John Julia, Take A Shot LLC (Joseph Graci) and Kevin J. Joy",2320625,Juba,Breezie Weezie,Not For Love,Michael S. Furr,2,4,G,L,124,10/1,"$5,000"
CMR,PR,"March 13, 2025",2025,3,13,3,El Valentino (PR),11126526,J C Alvelo,169120,K   Velez,963580,CSM Stable,1840909,Don Paco,Mi Abuela Josefa,Myfavorite Place,Potrero Los Llanos Inc.,2,3,C,,118,10/1,"$4,000"
CT,USA,"March 13, 2025",2025,3,13,3,One Candy Castle (WV),10798911,J L Adams,171746,C W Bass,963901,Joshua K. Washington,2249003,Windsor Castle,Candy One,Yankee Victor,Taylor Mountain Farm,3,5,G,L,1177,4/1,"$5,000"
FG,USA,"March 13, 2025",2025,3,13,5,Overanalytical (KY),10600869,J A Guerrero,156867,S   Wilson,158558,Wayne T. Davis,1323931,Overanalyze,Bold Kitten,Kitten's Joy,Kenneth L. Ramsey & Sarah K. Ramsey,5,6,G,L,121,7/2,"$7,500"
CNL,USA,"March 13, 2025",2025,3,13,4,Capital Conquest (PA),10805319,J   Toledo,150151,S A Lake,24773,Richard Ciavardone,1974506,Warrior's Reward,She Craves Capital,Sharp Humor,Rich Ciavardone,1,5,G,L,120,10/1,"$25,000"
CT,USA,"March 13, 2025",2025,3,13,3,My Buddy Duane (WV),10789833,G   Larrosa,106518,K J Joy,7412,Newborne Farm (John M. Link),1912424,Goldencents,That's Just Dandy,Half Ours,Newborne Farm,4,5,G,L,124,12/1,"$5,000"
CMR,PR,"March 13, 2025",2025,3,13,3,Vuelvedivinovuelve (PR),11105209,Y   Rodriguez,176177,G   Escobar,249128,Est. El Se̱orial,1100800,Believe in Royalty,Lovely Dynaformer,Dynaformer,Roig LLC,3,3,C,L,1117,3/1,"$4,000"
GP,USA,"March 13, 2025",2025,3,13,7,Rhum Saint Esprit (FL),10978931,E   Perez,129141,R   Mosco,26657,Jack J. Armstrong,879732,Bucchero,Believeittobeaver,Yes It's True,Paul M. Sharp,1,4,G,L,125,20/1,"$25,000"
CNL,USA,"March 13, 2025",2025,3,13,4,Mowins (IN),10642784,K   Davis,152844,M E Lauer,1054,Penny S. Lauer,801532,Mohaymen,Prize Winner,Pure Prize,Michael E. Lauer & Penny S. Lauer,2,6,G,L,120,8/1,"$25,000"
RP,USA,"March 13, 2025",2025,3,13,4,Candy Spice (OK),11388415,R   Raudales,167159,S   Chavez,280862,AJK Racing Stables LLC,2368451,Jess Good Candy,Tres Spice,Tres Seis,Paris Wixon,10,2,F,L1,124,7/2,
GP,USA,"March 13, 2025",2025,3,13,7,Coercive (FL),10986924,R   Maragh,109379,J F Orseno,2362,"Ironhorse Racing Stable LLC (Harlan Malter), Harlow Stables LLC (Eric Paul Johnson) and Robert Cotran",2328940,Bucchero,Boston Maggie,Boston Harbor,Angel Hernandez & Jose Perez,2,4,G,L,125,12/1,"$25,000"
CT,USA,"March 13, 2025",2025,3,13,3,Jay (MD),10807447,A   Bocachica,122956,A   Farrior,278193,The Elkstone Group LLC (Stuart M. Grant),1314062,Runhappy,I'm Always Hopeful,Arch,The Elkstone Group LLC,5,5,G,L,122,5/1,"$5,000"
FG,USA,"March 13, 2025",2025,3,13,5,Crimson Storm (KY),10450839,J L Rodriguez,2932543,E A Mojica,969120,"Mojica Stables, Inc. (Edith and Alfredo Mojica)",2140291,Tamarkuz,Separate Storm,Stormy Atlantic,Cindy Greer Harmon,6,7,G,L,121,12/1,"$7,500"
CT,USA,"March 13, 2025",2025,3,13,3,Timo (KY),10599461,M   Chilo,130573,R M Pennella,5558,Valls Thoroughbreds LLC (Guillermo Valls),2831930,Temple City,Ponytail,Lonhro (AUS,George Strawbridge,6,6,G,L,122,50/1,"$5,000"
GP,USA,"March 13, 2025",2025,3,13,7,Dios Will (KY),11108763,E   Jaramillo,85995,P   Lutchman,264746,God's Plan 11 LLC,2363902,Bee Jersey,Zo Bow,Oxbow,Westbrook Stables LLC,3,3,C,L,118,15/1,"$25,000"
CMR,PR,"March 13, 2025",2025,3,13,3,Anita S. (PR),11110789,E   Pastrana,176174,J J Perez,956613,Jorge J. Perez Farm,2301298,Conmovedor,Mud Sole,Console,Luis D. Pagan,4,3,F,L,1097,15/1,"$4,000"
FG,USA,"March 13, 2025",2025,3,13,5,Path to Success (KY),10622204,D   Cohen,111066,J   Wong,952853,Taboada Racing Stables LLC (Johnny Taboada),2305150,Dialed In,Folk,Quiet American,Godolphin,7,6,G,L,121,4/1,"$7,500"
FG,USA,"March 13, 2025",2025,3,13,1,All Rizz (KY),11147356,J   Graham,107418,J K Desormeaux,15262,Rizz Racing LLC (Kirk Godby),2360610,Free Drop Billy,Tosha,Any Given Saturday,"Terrazas Thoroughbreds, Archie Barnes &Corser Thoroughbreds, LLC.",1,3,C,L,122,12/1,"$15,000"
RP,USA,"March 13, 2025",2025,3,13,5,Jb Feelin Froggy (OK),11275961,O   Jaquez,174508,J D Baumann,239499,Jordan Baumann,1334529,Jess Twice Cash,Jb Streakin Bayou,Streak and Dash,Jordan D Baumann,1,3,G,L,124,10/1,
FG,USA,"March 13, 2025",2025,3,13,5,All West (KY),10061113,"M   Pedroza, Jr.",141890,Y   Munoz,974477,Arturo Perez,1144063,Flashback,Clear Distinction,Storm Cat,"Gary & Mary West Stables, Inc.",8,9,G,L,121,8/1,"$7,500"
CNL,USA,"March 13, 2025",2025,3,13,4,Stop the Spread (NY),10589554,J A Davis,132226,E   Caramori,26573,"Go-To-Toga Racing, LLC",2016775,Daaher,Powhatan Princess,Indian Charlie,"Go-To-Toga Racing, LLC",3,6,G,L,120,15/1,"$25,000"
GP,USA,"March 13, 2025",2025,3,13,7,Eastbostonbenny (FL),10993727,T   Gaffalione,154538,S   Klesaris,110000,Lillian Klesaris,1847388,Bucchero,April Rose,Wildcat Heir,Lillian Klesaris,4,4,G,L,125,8/1,"$25,000"
RP,USA,"March 13, 2025",2025,3,13,5,Kurlin (OK),11335855,E G Escobedo,168282,R L Valdivia,975999,Rhonda Valdivia,917995,Im a Fancy Pyc,Tres Hermanas,Curlin,Silver Spurs Equine,2,3,C,L,124,12/1,"$10,000"
CNL,USA,"March 13, 2025",2025,3,13,4,Shape Note (KY),10987861,M   Mendez,170048,A   Farrior,278193,Glenn Spatz,2336262,Mendelssohn,Burma Road,Street Boss,Lantern Hill Farm LLC,4,4,G,L,122,4/1,"$25,000"
CT,USA,"March 13, 2025",2025,3,13,3,Buddy Buddy (VA),10759342,J M Lewis,171969,T M Collins,225757,Timothy M. Collins,786427,Fiber Sonde,Francey Dancey,Congaree,Robert Bachelor,7,6,G,L,124,5/2,"$5,000"
GP,USA,"March 13, 2025",2025,3,13,7,Boot's On the Moon (FL),10975034,L   Saez,135658,R B Spatz,3122,Port Royal Racing LLC (Thomas Sweeney),2125171,Bucchero,Hope's Dream,Yes It's True,Maritza Weston & Charles Weston,5,4,F,L,120,12/1,"$25,000"
FG,USA,"March 13, 2025",2025,3,13,1,Shriner (KY),11142321,E M Murray,156060,E L Heitzmann,37013,Super XLIV (Mike Heitzmann),2115786,Gormley,Teelfa,Northern Afleet,"Mike Heitzmann, Eric Heitzmann & JeffPrunzik",2,3,C,L,122,12/1,"$15,000"
RP,USA,"March 13, 2025",2025,3,13,5,Atac Gabys Wagon (OK),11211651,A   Silva,134656,H   Ramirez,969072,Elizabeth Reyes,1502965,Pyc Paint Your Wagon,Plan an Atac,Granite Lake,Elizabeth Reyes,3,4,F,L,126,10/1,"$10,000"
CNL,USA,"March 13, 2025",2025,3,13,4,Quick Tempo (KY),10442700,M J Sanchez,151624,J   Ness,164292,"Madison Avenue Racing Stable, Inc. and Jagger, Inc.",2695647,Tapizar,Sing Dixie Sing,Dixie Union,Albert G Bell & Joyce E Bell,5,7,G,L,122,7/5,"$25,000"
CMR,PR,"March 13, 2025",2025,3,13,3,Deslumbrante (PR),11110805,J   Sanchez,124653,M   Mercado,251561,Thiago y Yasil Stable,2286183,Conspiracy,Bellina Lady,English Channel,"Hacienda Los Nietos, Inc.",5,3,F,L,116,20/1,"$4,000"
